ID,Address,AssessedValue
4-0-A248,"200 PARK TERR DR, Unit 248",327300
4-0-A251,"200 PARK TERR DR, Unit 251",372700
4-0-A252,"200 PARK TERR DR, Unit 252",333000
4-0-A253,"200 PARK TERR DR, Unit 253",401800
4-0-A254,"200 PARK TERR DR, Unit 254",405300
4-0-A255,"200 PARK TERR DR, Unit 255",327000
4-0-A256,"200 PARK TERR DR, Unit 256",372700
4-0-A257,"200 PARK TERR DR, Unit 257",347000
4-0-A258,"200 PARK TERR DR, Unit 258",347000
4-0-A301,"300 PARK TERR DR, Unit 301",249500
4-0-A302,"300 PARK TERR DR, Unit 302",252400
4-0-A303,"300 PARK TERR DR, Unit 303",279100
4-0-A304,"300 PARK TERR DR, Unit 304",262700
4-0-A305,"300 PARK TERR DR, Unit 305",262500
4-0-A306,"300 PARK TERR DR, Unit 306",210100
4-0-A307,"300 PARK TERR DR, Unit 307",249500
4-0-A308,"300 PARK TERR DR, Unit 308",251500
4-0-A309,"300 PARK TERR DR, Unit 309",251500
4-0-A310,"300 PARK TERR DR, Unit 310",286000
4-0-A311,"300 PARK TERR DR, Unit 311",249500
4-0-A312,"300 PARK TERR DR, Unit 312",258200
4-0-A321,"300 PARK TERR DR, Unit 321",341900
4-0-A322,"300 PARK TERR DR, Unit 322",338600
4-0-A323,"300 PARK TERR DR, Unit 323",368200
4-0-A324,"300 PARK TERR DR, Unit 324",368200
4-0-A325,"300 PARK TERR DR, Unit 325",297000
4-0-A326,"300 PARK TERR DR, Unit 326",335100
4-0-A327,"300 PARK TERR DR, Unit 327",450500
4-0-A328,"300 PARK TERR DR, Unit 328",355100
4-0-A331,"300 PARK TERR DR, Unit 331",335100
4-0-A332,"300 PARK TERR DR, Unit 332",297000
4-0-A333,"300 PARK TERR DR, Unit 333",368200
4-0-A334,"300 PARK TERR DR, Unit 334",371700
4-0-A335,"300 PARK TERR DR, Unit 335",335100
4-0-A336,"300 PARK TERR DR, Unit 336",335100
4-0-A337,"300 PARK TERR DR, Unit 337",443300
4-0-A338,"300 PARK TERR DR, Unit 338",314800
4-0-A341,"300 PARK TERR DR, Unit 341",335100
4-0-A342,"300 PARK TERR DR, Unit 342",335100
4-0-A343,"300 PARK TERR DR, Unit 343",368200
4-0-A344,"300 PARK TERR DR, Unit 344",320600
4-0-A345,"300 PARK TERR DR, Unit 345",335100
4-0-A346,"300 PARK TERR DR, Unit 346",335100
4-0-A347,"300 PARK TERR DR, Unit 347",449600
4-0-A348,"300 PARK TERR DR, Unit 348",355100
4-0-A351,"300 PARK TERR DR, Unit 351",297000
4-0-A352,"300 PARK TERR DR, Unit 352",335100
4-0-A353,"300 PARK TERR DR, Unit 353",368200
4-0-A354,"300 PARK TERR DR, Unit 354",413800
4-0-A355,"300 PARK TERR DR, Unit 355",335100
4-0-A356,"300 PARK TERR DR, Unit 356",341900
4-0-A357,"300 PARK TERR DR, Unit 357",447900
4-0-A358,"300 PARK TERR DR, Unit 358",314600
18-0-17B,101 PARK ST,669400
19-0-A1,"224-U-A1 PARK ST, Unit A1",674900
19-0-A10,"224-U-A10 PARK ST, Unit A10",690400
19-0-A11,"224-U-A11 PARK ST, Unit A11",660500
19-0-A12,"224-U-A12 PARK ST, Unit A12",676900
19-0-A13,"224-U-A13 PARK ST, Unit A13",637500
19-0-A14,"224-U-A14 PARK ST, Unit A14",602100
19-0-A2,"224-U-A2 PARK ST, Unit A2",567700
19-0-A3,"224-U-A3 PARK ST, Unit A3",594700
19-0-A4,"224-U-A4 PARK ST, Unit A4",567700
19-0-A5,"224-U-A5 PARK ST, Unit A5",567700
19-0-A6,"224-U-A6 PARK ST, Unit A6",641600
19-0-A7,"224-U-A7 PARK ST, Unit A7",702700
19-0-A8,"224 PARK ST, Unit A8",569900
19-0-A9,"224-U-A9 PARK ST, Unit A9",650700
19-0-B1,"224-U-B1 PARK ST, Unit B1",658100
19-0-B10,"224-U-B10 PARK ST, Unit B10",710800
19-0-B11,"224-U-B11 PARK ST, Unit B11",584100
19-0-B12,"224-U-B12 PARK ST, Unit B12",670600
19-0-B13,"224-U-B13 PARK ST, Unit B13",681000
19-0-B14,"224-U-B14 PARK ST, Unit B14",589100
19-0-B15,"224-U-B15 PARK ST, Unit B15",657100
19-0-B16,"224-U-B16 PARK ST, Unit B16",581800
19-0-B17,"224-U-B17 PARK ST, Unit B17",683300
19-0-B18,"224-U-B18 PARK ST, Unit B18",689100
19-0-B2,"224-U-B2 PARK ST, Unit B2",647200
19-0-B3,"224-U-B3 PARK ST, Unit B3",581800
19-0-B4,"224-U-B4 PARK ST, Unit B4",581800
19-0-B5,"224-U-B5 PARK ST, Unit B5",630500
19-0-B6,"224-U-B6 PARK ST, Unit B6",581800
19-0-B7,"224-U-B7 PARK ST, Unit B7",664600
19-0-B8,"224-U-B8 PARK ST, Unit B8",702500
19-0-B9,"224-U-B9 PARK ST, Unit B9",658100
19-0-C1,"224-U-C1 PARK ST, Unit C1",596700
19-0-C10,"224-C10 PARK ST, Unit C10",617600
19-0-C11,"224-U-C11 PARK ST, Unit C11",719100
19-0-C12,"224-U-C12 PARK ST, Unit C12",569700
19-0-C13,"224-U-C13 PARK ST, Unit C13",569700
19-0-C14,"224-U-C14 PARK ST, Unit C14",617600
19-0-C15,"224-U-C15 PARK ST, Unit C15",632300
19-0-C16,"224-U-C16 PARK ST, Unit C16",626600
19-0-C17,"224-U-C17 PARK ST, Unit C17",595600
19-0-C2,"224-U-C2 PARK ST, Unit C2",596000
19-0-C3,"224-U-C3 PARK ST, Unit C3",690800
19-0-C4,"224-U-C4 PARK ST, Unit C4",569700
19-0-C5,"224-U-C5 PARK ST, Unit C5",657100
19-0-C6,"224-U-C6 PARK ST, Unit C6",569700
19-0-C7,"224-U-C7 PARK ST, Unit C7",742900
19-0-C8,"224-U-C8 PARK ST, Unit C8",569700
19-0-C9,"224-U-C9 PARK ST, Unit C9",695900
18-0-17A,99 PARK ST,664400
13-0-373,"7-U-A PEARL ST, Unit A",361800
13-0-373A,"7-U-B PEARL ST, Unit B",216000
13-0-373B,"7-U-C PEARL ST, Unit C",287800
12-0-358A,"2 PINE ST, Unit 1",333700
12-0-358B,"2 PINE ST, Unit 2",249600
12-0-358,"2 PINE ST, Unit 3",449000
12-0-358D,"2 PINE ST, Unit 4",375600
13-0-469,"81 PINE ST, Unit 1",372100
12-0-378AA,"36 PLEASANT ST, Unit A",829500
12-0-378AB,"36 PLEASANT ST, Unit B",807700
12-0-3431,"42 PLEASANT ST, Unit 1",791700
12-0-34310,"42 PLEASANT ST, Unit 10",822500
12-0-34311,"42 PLEASANT ST, Unit 11",785800
12-0-34312,"42 PLEASANT ST, Unit 12",787400
12-0-34313,"42 PLEASANT ST, Unit 13",785300
12-0-34314,"42 PLEASANT ST, Unit 14",805800
12-0-34315,"42 PLEASANT ST, Unit 15",786200
12-0-34316,"42 PLEASANT ST, Unit 16",820300
12-0-34317,"42 PLEASANT ST, Unit 17",827900
12-0-34318,"42 PLEASANT ST, Unit 18",785000
12-0-34319,"42 PLEASANT ST, Unit 19",820700
12-0-3432,"42 PLEASANT ST, Unit 2",787500
12-0-34320,"42 PLEASANT ST, Unit 20",787100
12-0-34321,"42 PLEASANT ST, Unit 21",821800
12-0-3433,"42 PLEASANT ST, Unit 3",784000
12-0-3434,"42 PLEASANT ST, Unit 4",789600
12-0-3435,"42 PLEASANT ST, Unit 5",785500
12-0-3436,"42 PLEASANT ST, Unit 6",786400
12-0-3437,"42 PLEASANT ST, Unit 7",796800
12-0-3438,"42 PLEASANT ST, Unit 8",769000
12-0-3439,"42 PLEASANT ST, Unit 9",789100
13-0-140,"68 PLEASANT ST, Unit 1",408300
13-0-140A,"68 PLEASANT ST, Unit 2",407800
12-0-386A,"10 POMEWORTH ST, Unit A",613500
12-0-386B,"10 POMEWORTH ST, Unit B",636300
12-0-386C,"10 POMEWORTH ST, Unit C",628600
12-0-386D,"10 POMEWORTH ST, Unit D",635200
12-0-386E,"10 POMEWORTH ST, Unit E",650600
12-0-386F,"10 POMEWORTH ST, Unit F",633100
12-0-386G,"10 POMEWORTH ST, Unit G",614600
12-0-386H,"10 POMEWORTH ST, Unit H",642600
12-0-386I,"10 POMEWORTH ST, Unit I",612100
12-0-386J,"10 POMEWORTH ST, Unit J",627800
12-0-386K,"10 POMEWORTH ST, Unit K",682200
12-0-386L,"10 POMEWORTH ST, Unit L",626900
12-0-386M,"10 POMEWORTH ST, Unit M",628200
12-0-386N,"10 POMEWORTH ST, Unit N",636600
12-0-384A,"15-U-A POMEWORTH ST, Unit A",328400
12-0-384,"15-U-B POMEWORTH ST, Unit B",419700
12-0-A12,"43-U-12 POMEWORTH ST, Unit 12",398500
12-0-A14,"43-U-14 POMEWORTH ST, Unit 14",359200
12-0-A15,"43-U-15 POMEWORTH ST, Unit 15",377600
12-0-A16,"43-U-16 POMEWORTH ST, Unit 16",354700
12-0-A17,"43-U-17 POMEWORTH ST, Unit 17",423900
12-0-A18,"43-U-18 POMEWORTH ST, Unit 18",401400
12-0-A19,"43-U-19 POMEWORTH ST, Unit 19",401900
12-0-A21,"43-U-21 POMEWORTH ST, Unit 21",371400
12-0-A22,"43-U-22 POMEWORTH ST, Unit 22",399900
12-0-A23,"43-U-23 POMEWORTH ST, Unit 23",359200
12-0-A24,"43-U-24 POMEWORTH ST, Unit 24",359200
12-0-A25,"43-U-25 POMEWORTH ST, Unit 25",340600
12-0-A26,"43-U-26 POMEWORTH ST, Unit 26",359500
12-0-A27,"43-U-27 POMEWORTH ST, Unit 27",401400
12-0-A28,"43-U-28 POMEWORTH ST, Unit 28",401400
12-0-A31,"43-U-31 POMEWORTH ST, Unit 31",408000
12-0-A32,"43-U-32 POMEWORTH ST, Unit 32",409900
12-0-A33,"43-U-33 POMEWORTH ST, Unit 33",359200
12-0-A34,"43-U-34 POMEWORTH ST, Unit 34",360300
12-0-A35,"43-U-35 POMEWORTH ST, Unit 35",359200
12-0-A36,"43-U-36 POMEWORTH ST, Unit 36",443600
12-0-A37,"43-U-37 POMEWORTH ST, Unit 37",401700
12-0-A38,"43-U-38 POMEWORTH ST, Unit 38",418100
12-0-A41,"43-U-41 POMEWORTH ST, Unit 41",371400
12-0-A42,"43-U-42 POMEWORTH ST, Unit 42",401400
12-0-A43,"43-U-43 POMEWORTH ST, Unit 43",359200
12-0-A44,"43-U-44 POMEWORTH ST, Unit 44",359200
12-0-A45,"43-U-45 POMEWORTH ST, Unit 45",441300
12-0-A46,"43-U-46 POMEWORTH ST, Unit 46",359200
12-0-A47,"43-U-47 POMEWORTH ST, Unit 47",401400
12-0-A48,"43-U-48 POMEWORTH ST, Unit 48",398500
12-0-338A,"47 POMEWORTH ST, Unit 1",458500
12-0-338B,"47 POMEWORTH ST, Unit 2",610300
14-0-140A,"34-UNIT 1 SOUTH ST, Unit 1",872800
14-0-140B,"34-UNIT 2 SOUTH ST, Unit 2",781700
7-0-394A,"86 SPRING ST, Unit A",404900
7-0-394B,"86 SPRING ST, Unit B",404200
13-0-80,"113 SUMMER ST, Unit 1",441000
13-0-80B,"113 SUMMER ST, Unit 2",482000
13-0-77A,"118 SUMMER ST, Unit A",649900
13-0-77B,"118 SUMMER ST, Unit B",627500
13-0-254BA,"53 SUMMER ST, Unit A",709100
13-0-254BB,"53 SUMMER ST, Unit B",583600
13-0-185A,"77 SUMMER ST, Unit 1",512300
13-0-185B,"77 SUMMER ST, Unit 2",589100
7-0-424A,"2 VINTON CT, Unit A",786800
7-0-424B,"2 VINTON CT, Unit B",786800
18-0-30930,"30 WARREN ST, Unit 30",621200
18-0-30932,"32 WARREN ST, Unit 32",583900
18-0-315A,"34 WARREN ST, Unit 1",428700
18-0-315B,"34 WARREN ST, Unit 2",308800
18-0-315C,"34 WARREN ST, Unit 3",660300
12-0-144A,"0 WASHINGTON CT, Unit A",983800
12-0-144B,"0 WASHINGTON CT, Unit B",981500
12-0-202A,7 WASHINGTON ST,684600
12-0-202B,9 WASHINGTON ST,665800
4-0-134,"295-U-10C WEST WYOMING AVE, Unit 10C",493800
4-0-125,"295-U-1A WEST WYOMING AVE, Unit 1A",412400
4-0-126,"295-U-2A WEST WYOMING AVE, Unit 2A",395900
4-0-127,"295-U-3A WEST WYOMING AVE, Unit 3A",479500
4-0-128,"295-U-4B WEST WYOMING AVE, Unit 4B",395900
4-0-129,"295-U-5B WEST WYOMING AVE, Unit 5B",404600
4-0-130,"295-U-6B WEST WYOMING AVE, Unit 6B",326000
4-0-131,"295-U-7B WEST WYOMING AVE, Unit 7B",313800
4-0-132,"295-U-8C WEST WYOMING AVE, Unit 8C",395900
4-0-133,"295-U-9C WEST WYOMING AVE, Unit 9C",395900
12-0-392A,"102 WILLIAM ST, Unit A",876700
12-0-392B,"102 WILLIAM ST, Unit B",876700
18-0-445,"12 WRIGHT ST, Unit 1",615100
18-0-445B,"12 WRIGHT ST, Unit 2",516700
18-0-452A,"22 WRIGHT ST, Unit 1",998200
18-0-452B,"22 WRIGHT ST, Unit 2",985000
18-0-452C,"22 WRIGHT ST, Unit 3",995600
17-0-482,"61 WRIGHT ST, Unit 101",292800
17-0-483,"61 WRIGHT ST, Unit 102",366300
17-0-484,"61 WRIGHT ST, Unit 103",268100
17-0-485,"61 WRIGHT ST, Unit 104",366300
17-0-486,"61 WRIGHT ST, Unit 105",377000
17-0-487,"61 WRIGHT ST, Unit 201",394600
17-0-488,"61 WRIGHT ST, Unit 202",400600
17-0-489,"61 WRIGHT ST, Unit 203",296600
17-0-490,"61 WRIGHT ST, Unit 204",392200
17-0-491,"61 WRIGHT ST, Unit 205",388500
17-0-492,"61 WRIGHT ST, Unit 301",385700
17-0-493,"61 WRIGHT ST, Unit 302",388500
17-0-494,"61 WRIGHT ST, Unit 303",296600
17-0-495,"61 WRIGHT ST, Unit 304",388500
17-0-496,"61 WRIGHT ST, Unit 305",396100
17-0-91,2-4 ALBION AVE,841200
17-0-92,6 ALBION AVE,920200
21-0-312,14 ALDEN AVE,952800
21-0-313,16 ALDEN AVE,1009600
21-0-314,18 ALDEN AVE,930600
21-0-299,21 ALDEN AVE,840200
21-0-298,23 ALDEN AVE,934200
21-0-317,24 ALDEN AVE,992300
21-0-296,27 ALDEN AVE,873500
23-0-32,18 ATWOOD AVE,752100
23-0-34,24 ATWOOD AVE,681900
18-0-25,9 ATWOOD AVE,798900
7-0-38,21 AVON ST,716700
12-0-186,6 AVON ST,748600
13-0-173,2 BARRETT AVE,684600
2-0-172,23 BEACON ST,1039900
18-0-324,4 BENTON ST,717100
18-0-323,5 BENTON ST,783400
18-0-322,7 BENTON ST,878200
18-0-326,8 BENTON ST,822600
18-0-321,9 BENTON ST,791800
1-0-147,1 CARMEN AVE,741000
18-0-87,12 CEDAR AVE,840000
18-0-77,13 CEDAR AVE,1222100
18-0-79,9 CEDAR AVE,760200
12-0-414,52 CENTRAL ST,685600
12-0-404,57 CENTRAL ST,661400
12-0-422,66 CENTRAL ST,789100
12-0-394,87 CENTRAL ST,830900
12-0-393,89 CENTRAL ST,661800
12-0-197,14 CHARLES ST,737300
12-0-205,2 CHARLES ST,843400
17-0-225,10 CHESTNUT ST,771200
18-0-116,16 CHESTNUT ST,816800
18-0-118,20 CHESTNUT ST,706500
18-0-143,30 CHESTNUT ST,892300
18-0-108,33 CHESTNUT ST,815600
18-0-519,46-48 CHESTNUT ST,766400
17-0-224,8 CHESTNUT ST,680900
11-0-363A,200 COLLINCOTE ST,791900
11-0-362,204-206 COLLINCOTE ST,730500
18-0-532,11 CONGRESS ST,728100
18-0-530,15 CONGRESS ST,884300
18-0-548,16 CONGRESS ST,833700
18-0-549,18 CONGRESS ST,803100
18-0-551,24 CONGRESS ST,907700
18-0-555,32 CONGRESS ST,676900
18-0-535,7 CONGRESS ST,754300
18-0-539,10-12 COOLIDGE ST,995800
17-0-263,14 COTTAGE ST,597300
17-0-265,15 COTTAGE ST,784500
17-0-423,26-28 COTTAGE ST,657600
15-0-39,14-16 CURVE RD,817500
15-0-39A,24-26 CURVE RD,723400
14-0-265,17 DAPPER DARBY DR,1071900
18-0-618,3-5 DEAN ST,753800
18-0-617,7 DEAN ST,841100
2-0-228,2 DINANNO RD,913300
7-0-107,21 DUNCKLEE AVE,802200
7-0-142,24 DUNCKLEE AVE,717000
1-0-132,20 EAST ST,905000
1-0-146,21 EAST ST,648200
21-0-437,4-6 ELIZABETH RD,1024600
7-0-131,103 ELM ST,830600
7-0-134,106 ELM ST,963300
7-0-109,111-113 ELM ST,771400
7-0-139,117 ELM ST,883200
12-0-57,46 ELM ST,739700
12-0-292,59 ELM ST,769400
12-0-84,68 ELM ST,725900
12-0-288,71 ELM ST,773900
12-0-109,74 ELM ST,755000
17-0-158,8 ELM ST,695600
12-0-118,96 ELM ST,721500
8-0-160,19 EMERALD CT,738500
13-0-523,11 EMERSON ST,625200
13-0-8,16 EMERSON ST,696200
13-0-518,17 EMERSON ST,1030800
13-0-9,18 EMERSON ST,690600
13-0-10,20-22 EMERSON ST,721700
18-0-640,3 EVERETT ST,905900
18-0-641,4 EVERETT ST,756100
17-0-280,10 FLINT AVE,821100
17-0-281,12 FLINT AVE,786900
17-0-282,14 FLINT AVE,729000
17-0-285,20 FLINT AVE,663400
21-0-250,35 FOREST ST,1020400
13-0-65,100 FRANKLIN ST,828400
13-0-349,101 FRANKLIN ST,775900
13-0-68,106 FRANKLIN ST,744800
13-0-179,107 FRANKLIN ST,628800
13-0-91,114 FRANKLIN ST,600800
13-0-174,115 FRANKLIN ST,888700
3-0-93,1159 FRANKLIN ST,871700
3-0-100,1160 FRANKLIN ST,894800
3-0-92,1161 FRANKLIN ST,973000
3-0-134,1170 FRANKLIN ST,699300
13-0-149,120 FRANKLIN ST,800400
8-0-180,121 FRANKLIN ST,492400
8-0-1,122 FRANKLIN ST,794400
8-0-178,125 FRANKLIN ST,882300
8-0-177,127 FRANKLIN ST,756200
8-0-99,158 FRANKLIN ST,903600
8-0-144,165 FRANKLIN ST,753600
8-0-132,169 FRANKLIN ST,828900
3-0-352A,191 FRANKLIN ST,810000
3-0-351,197 FRANKLIN ST,787200
3-0-13,198 FRANKLIN ST,901900
13-0-397,59 FRANKLIN ST,635200
13-0-379,71 FRANKLIN ST,473800
13-0-43,74-76 FRANKLIN ST,728900
13-0-377,77 FRANKLIN ST,1006800
13-0-376,79 FRANKLIN ST,912000
13-0-45,80 FRANKLIN ST,757000
13-0-47,86-88 FRANKLIN ST,741400
13-0-363,87 FRANKLIN ST,597700
13-0-60,90 FRANKLIN ST,922700
13-0-64,96 FRANKLIN ST,621700
13-0-350,99 FRANKLIN ST,639100
13-0-519,5-7 FULLER ST,635300
3-0-6,1 GERALD RD,795400
18-0-247,10 GERRY ST,663300
18-0-250,16 GERRY ST,823500
18-0-317,22 GERRY ST,792400
18-0-318,24 GERRY ST,702500
13-0-474,3 GERRY ST,644600
17-0-229,4-6 GILMORE ST,700200
13-0-30,17 GOULD ST,660200
13-0-27,23 GOULD ST,684900
13-0-113,26-26A GOULD ST,744700
13-0-121,34 GOULD ST,606900
13-0-130,39 GOULD ST,845900
13-0-16,4 GOULD ST,557100
13-0-129,41 GOULD ST,915200
8-0-20,45 GOULD ST,660400
8-0-28,48 GOULD ST,782500
8-0-31,52 GOULD ST,876200
8-0-32,56 GOULD ST,643700
13-0-17,6 GOULD ST,749500
13-0-18,8 GOULD ST,761300
18-0-575,11 GRANT ST,749000
18-0-561,7 GRANT ST,756100
19-0-273A,3 GRAYSTONE RD,730600
7-0-52,118-120 GREEN ST,717900
7-0-372,12 GREEN ST,770600
7-0-262,135 GREEN ST,728200
7-0-258A,155 GREEN ST,737600
7-0-9,38 GREEN ST,869700
7-0-270,81 GREEN ST,722700
13-0-495,100 HANCOCK ST,798300
13-0-496,107 HANCOCK ST,741900
18-0-306,134 HANCOCK ST,929000
18-0-307,138 HANCOCK ST,814700
18-0-308,142 HANCOCK ST,736600
18-0-416,150-152 HANCOCK ST,1094200
18-0-447,167 HANCOCK ST,729400
18-0-467,172-174 HANCOCK ST,795800
18-0-557,206-208 HANCOCK ST,835600
18-0-593,210-212 HANCOCK ST,882000
18-0-596,218-220 HANCOCK ST,786700
18-0-620,230 HANCOCK ST,767900
18-0-621,232 HANCOCK ST,730700
13-0-414,43 HANCOCK ST,742500
13-0-450,48 HANCOCK ST,853500
13-0-413,51 HANCOCK ST,929900
13-0-454,58 HANCOCK ST,740300
13-0-455,66 HANCOCK ST,813900
13-0-419,7-9 HANCOCK ST,886100
13-0-410,71 HANCOCK ST,668400
3-0-117,29 HARRISON ST,708700
3-0-115,31 HARRISON ST,705000
3-0-102,6 HARRISON ST,801600
3-0-126,9 HARRISON ST,848300
18-0-123,13 HERSAM ST,843600
18-0-121,17 HERSAM ST,745200
8-0-10,11 HIGHLAND AVE,755800
8-0-62,12 HIGHLAND AVE,835700
8-0-61,8 HIGHLAND AVE,858300
11-0-60,66 HIGH ST,807700
11-0-61,68 HIGH ST,871200
11-0-62,70 HIGH ST,891300
23-0-52,3 HILLSIDE RD,753800
23-0-155A,6 HILL ST,383700
3-0-38,10 ISABELLA ST,841900
3-0-37,8 ISABELLA ST,723100
21-0-337,11-15 LEE ST,856100
21-0-341,12-14 LEE ST,863100
21-0-342,16-18 LEE ST,848900
21-0-336,17-19 LEE ST,835200
21-0-343,20-22 LEE ST,849200
21-0-325,21-23 LEE ST,833900
21-0-344,24-26 LEE ST,848000
21-0-324,25-27 LEE ST,824400
21-0-345,28-30 LEE ST,853800
21-0-323,29-31 LEE ST,852800
21-0-346,32-34 LEE ST,959700
21-0-322,33-35 LEE ST,859500
21-0-347,36-38 LEE ST,890600
21-0-339,4-6 LEE ST,1004400
21-0-348,40-42 LEE ST,864200
21-0-350,48-50 LEE ST,1011800
21-0-338,7-9 LEE ST,830800
21-0-340,8-10 LEE ST,853800
18-0-489,9A LINCOLN ST,764400
18-0-495,10 LINCOLN ST,855400
18-0-484,15 LINCOLN ST,882000
18-0-476,19 LINCOLN ST,780200
18-0-470,29 LINCOLN ST,712500
18-0-463A,37 LINCOLN ST,920400
18-0-460,45 LINCOLN ST,725300
18-0-459,47 LINCOLN ST,784800
18-0-155,57 LINCOLN ST,656400
18-0-148,62-64 LINCOLN ST,556000
18-0-149,66-68 LINCOLN ST,765700
18-0-494,8 LINCOLN ST,790200
18-0-314,6 LINDEN ST,661100
17-0-306,12 LINDENWOOD RD,727800
17-0-307,14 LINDENWOOD RD,739300
17-0-308,16 LINDENWOOD RD,891200
17-0-309,18 LINDENWOOD RD,763200
17-0-310,20 LINDENWOOD RD,794200
17-0-311,22 LINDENWOOD RD,729600
17-0-304,8 LINDENWOOD RD,720700
2-0-6,29 LOTUS AVE,658600
2-0-40,30 LOTUS AVE,748100
2-0-32,39 LOTUS AVE,849800
16-0-248A,160-162 MAIN ST,762700
17-0-177,262-264 MAIN ST,699200
18-0-295,465 MAIN ST,882400
18-0-285,503 MAIN ST,861800
18-0-282,511-513 MAIN ST,809700
18-0-281A,515 MAIN ST,859400
18-0-277,527 MAIN ST,814500
18-0-276,529 MAIN ST,759900
19-0-279,533-535 MAIN ST,817200
19-0-278,537 MAIN ST,822200
19-0-277,539 MAIN ST,819200
19-0-276,541 MAIN ST,1119800
19-0-294,542 MAIN ST,810800
19-0-300,556-556A-B MAIN ST,876000
19-0-266,573 MAIN ST,1167700
19-0-310,590 MAIN ST,493900
19-0-205,601-603 MAIN ST,823700
19-0-315,602-604 MAIN ST,912100
19-0-317,608 MAIN ST,910500
19-0-318,610-A MAIN ST,994400
18-0-184,11-13 MAPLE ST,715600
18-0-430,16 MAPLE ST,852200
18-0-106,31 MAPLE ST,763900
23-0-43,66-68 MAPLE ST,721000
18-0-331,11 MARBLE ST,609000
23-0-153,155 MARBLE ST,1269300
18-0-334,22-24 MARBLE ST,751500
18-0-336,30 MARBLE ST,810600
18-0-348,36-38 MARBLE ST,798600
18-0-352,54-56 MARBLE ST,820000
18-0-395,91 MARBLE ST,734300
13-0-482,11 MIDDLE ST,725900
13-0-481,13 MIDDLE ST,815600
13-0-486,16-18 MIDDLE ST,921800
18-0-241,3 MIDDLE ST,858700
18-0-239,6 MIDDLE ST,634700
13-0-483,9 MIDDLE ST,858500
18-0-170,11-13 MINOT ST,711800
18-0-172,6 MINOT ST,625000
17-0-206,10-12 MONTVALE AVE,858400
17-0-207,14-16 MONTVALE AVE,779300
17-0-275,15-17 MONTVALE AVE,662100
17-0-208,18-20 MONTVALE AVE,735900
17-0-204,2-4 MONTVALE AVE,618100
17-0-209,"22 MONTVALE AVE, Unit A-B",750000
17-0-209A,24 MONTVALE AVE,696400
17-0-212,30-32 MONTVALE AVE,792400
14-0-283,19 MURDOCK RD,822200
7-0-11,23 MYRTLE ST,874100
11-0-32,11 NIXON LN,943800
3-0-146,51 NORTH AVE,873200
21-0-100,154 NORTH ST,1465200
15-0-68,65 NORTH ST,722300
4-0-60,5 ORCHARD PL,661700
12-0-353,1 ORIENTAL CT,503100
12-0-354,3 ORIENTAL CT,545600
13-0-22,7-9 ORIENTAL CT,594300
18-0-636,120-122 PARK ST,727200
18-0-637,124 PARK ST,689400
18-0-48,17-19 PARK ST,951000
19-0-15,214 PARK ST,859000
18-0-43,45 PARK ST,435500
14-0-180,10-12 PARKWAY RD,784300
19-0-330,9-11 PARKWAY RD,736900
19-0-283,2--4 PEABODY RD,916200
14-0-21,9-11 PEABODY RD,833500
13-0-370,16-18 PEARL ST,889500
13-0-374,3 PEARL ST,998900
13-0-366,4 PEARL ST,666200
13-0-368,8 PEARL ST,705600
13-0-372,9 PEARL ST,739200
2-0-304,15 PEBBLE PL,921400
3-0-199,49 PERKINS ST,705900
12-0-363,10 PINE ST,806500
12-0-364,11 PINE ST,609100
13-0-513,29 PINE ST,676200
12-0-370,3 PINE ST,705600
13-0-512A,33 PINE ST,696100
13-0-381,46-48 PINE ST,613100
12-0-369,5-5A PINE ST,690300
13-0-389,61 PINE ST,958400
13-0-488,71 PINE ST,779500
13-0-457,72 PINE ST,782100
13-0-477,79 PINE ST,826400
13-0-465,80 PINE ST,797200
13-0-468,85 PINE ST,722700
13-0-141,68 1/2 PLEASANT ST,850100
12-0-418,12 PLEASANT ST,609200
12-0-419,14 PLEASANT ST,695500
12-0-374,21 PLEASANT ST,807500
13-0-107,61 PLEASANT ST,778100
13-0-133,62 PLEASANT ST,733000
12-0-416,7 PLEASANT ST,715300
13-0-142,70 PLEASANT ST,754300
13-0-98,71 PLEASANT ST,772100
13-0-144,74 PLEASANT ST,708900
13-0-97,75 PLEASANT ST,718100
12-0-417A,8-10 PLEASANT ST,720700
13-0-94,83 PLEASANT ST,624900
12-0-400,2 POMEWORTH ST,771400
12-0-339,45 POMEWORTH ST,855400
14-0-237,101 POND ST,941400
14-0-50,104 POND ST,869200
13-0-355,12 POND ST,678500
13-0-418,14 POND ST,914400
13-0-356,15 POND ST,589300
13-0-422,16 POND ST,759300
13-0-417,19 POND ST,896000
13-0-425,22 POND ST,832200
13-0-444,25 POND ST,677600
13-0-441,31 POND ST,783600
13-0-429,32 POND ST,786500
13-0-434,42 POND ST,783800
13-0-260,46 POND ST,852000
13-0-268,64 POND ST,679400
21-0-255,19 RODGERS RD,902500
21-0-327,11-15 SAN JOSE TRL,851400
21-0-332,12-14 SAN JOSE TRL,860000
21-0-333,16-18 SAN JOSE TRL,852100
21-0-326,17-19 SAN JOSE TRL,851600
21-0-334,20-22 SAN JOSE TRL,858700
21-0-335,24-26 SAN JOSE TRL,849300
21-0-329,3-5 SAN JOSE TRL,854400
21-0-328,7-9 SAN JOSE TRL,849300
5-0-3,14 SHUMWAY CIR,992000
14-0-246,8 SKYEWOOD DR,1039200
14-0-254,9 SKYEWOOD DR,1010400
